agent_id,agent_team,agent_skill,channel,queue,call_start,call_end,wait_time_sec,handle_time_sec,hold_time_sec,transfers,outcome,satisfaction,segment,rpc_label,cost_usd,revenue_usd,contactability_score,account_age_days,prior_calls_30d,duration_sec,date,day_of_week,hour,week,agent_id_freq,cluster,_rpc_label
535,South,Tech,phone,Technical Support,2025-01-02 13:14:22,2025-01-02 13:15:39,22,55,0,1,resolved,4,C,0,1.7,0.0,0.2408,1977,2,77,2025-01-02,Thursday,13,1,0.0163,0,0
511,North,Tech,phone,Sales,2025-01-02 13:45:17,2025-01-02 13:53:14,25,452,0,1,resolved,3,B,0,7.58,4.04,0.1759,337,1,477,2025-01-02,Thursday,13,1,0.0167,1,0
522,South,Billing,phone,Billing,2025-01-02 14:10:25,2025-01-02 14:14:52,36,231,0,1,abandoned,4,B,0,4.67,0.0,0.3743,909,2,267,2025-01-02,Thursday,14,1,0.01595,1,0
501,North,Sales,phone,Sales,2025-01-02 14:45:57,2025-01-02 14:47:52,42,73,0,0,resolved,4,B,0,1.22,31.86,0.1586,1892,4,115,2025-01-02,Thursday,14,1,0.01925,0,0
535,South,Tech,phone,Retention,2025-01-02 14:47:57,2025-01-02 14:52:46,67,222,0,0,callback,3,C,0,5.92,0.0,0.5207,1177,3,289,2025-01-02,Thursday,14,1,0.0163,1,0
515,East,Tech,phone,Billing,2025-01-02 14:53:27,2025-01-02 14:54:51,28,56,0,0,resolved,5,C,0,1.12,0.0,0.5484,1596,0,84,2025-01-02,Thursday,14,1,0.01695,0,0
547,North,Billing,phone,Retention,2025-01-02 14:55:52,2025-01-02 14:59:27,76,130,9,0,resolved,5,A,0,3.47,0.0,0.1989,110,2,215,2025-01-02,Thursday,14,1,0.0182,2,0
530,West,Sales,chat,Billing,2025-01-02 15:07:12,2025-01-02 15:10:26,105,75,14,1,resolved,2,B,0,1.55,0.0,0.267,631,2,194,2025-01-02,Thursday,15,1,0.0165,2,0
548,South,Sales,phone,Sales,2025-01-02 15:17:49,2025-01-02 15:19:36,19,88,0,0,escalated,4,B,0,1.47,22.27,0.1196,1881,1,107,2025-01-02,Thursday,15,1,0.0166,0,0
525,North,Sales,phone,Retention,2025-01-02 15:21:44,2025-01-02 15:23:16,19,73,0,0,callback,5,B,0,1.95,0.0,0.3241,1761,2,92,2025-01-02,Thursday,15,1,0.0168,0,0
536,West,Billing,phone,Retention,2025-01-02 15:29:32,2025-01-02 15:31:37,28,97,0,0,resolved,4,C,0,2.59,0.0,0.2953,1951,1,125,2025-01-02,Thursday,15,1,0.01545,0,0
521,North,Sales,phone,Technical Support,2025-01-02 15:31:14,2025-01-02 15:35:15,74,161,6,0,resolved,5,A,0,4.83,0.0,0.0239,1388,0,241,2025-01-02,Thursday,15,1,0.01765,1,0
523,East,Tech,chat,Technical Support,2025-01-02 15:33:37,2025-01-02 15:35:15,20,78,0,0,resolved,5,C,0,2.34,0.0,0.14,868,0,98,2025-01-02,Thursday,15,1,0.01755,0,0
541,East,Tech,phone,Billing,2025-01-02 15:36:36,2025-01-02 15:37:53,39,38,0,0,resolved,4,B,0,0.76,0.0,0.2058,736,1,77,2025-01-02,Thursday,15,1,0.01605,0,0
516,West,Tech,phone,Technical Support,2025-01-02 15:44:37,2025-01-02 15:48:00,95,72,36,0,abandoned,4,A,0,2.17,0.0,0.2216,1285,2,203,2025-01-02,Thursday,15,1,0.0161,2,0
535,South,Tech,chat,Technical Support,2025-01-02 15:57:27,2025-01-02 15:59:57,67,83,0,0,resolved,5,B,0,2.49,0.0,0.1245,1257,0,150,2025-01-02,Thursday,15,1,0.0163,0,0
536,West,Billing,chat,Retention,2025-01-02 16:03:09,2025-01-02 16:06:12,67,93,23,0,escalated,4,C,0,2.49,0.0,0.0515,1108,1,183,2025-01-02,Thursday,16,1,0.01545,2,0
506,West,Tech,phone,Billing,2025-01-02 16:32:43,2025-01-02 16:33:40,14,43,0,0,resolved,4,C,0,0.86,0.0,0.035,424,2,57,2025-01-02,Thursday,16,1,0.01745,0,0
532,North,Sales,phone,Billing,2025-01-02 16:34:49,2025-01-02 16:36:40,22,89,0,1,resolved,5,C,0,1.83,0.0,0.1498,1374,1,111,2025-01-02,Thursday,16,1,0.01585,0,0
515,East,Tech,chat,Sales,2025-01-02 16:41:20,2025-01-02 16:43:53,26,127,0,0,resolved,4,B,0,2.12,17.88,0.2647,1593,1,153,2025-01-02,Thursday,16,1,0.01695,0,0
544,North,Tech,phone,Retention,2025-01-02 16:44:36,2025-01-02 16:47:06,18,132,0,0,resolved,3,A,0,3.52,0.0,0.2309,1953,3,150,2025-01-02,Thursday,16,1,0.01795,0,0
528,West,Retention,phone,Technical Support,2025-01-02 17:00:21,2025-01-02 17:01:49,13,75,0,0,escalated,3,C,0,2.25,0.0,0.1463,1106,2,88,2025-01-02,Thursday,17,1,0.017,0,0
534,East,Billing,phone,Technical Support,2025-01-02 17:06:48,2025-01-02 17:08:28,19,81,0,0,resolved,4,C,0,2.43,0.0,0.1093,1899,2,100,2025-01-02,Thursday,17,1,0.017,0,0
518,West,Tech,phone,Technical Support,2025-01-02 17:42:00,2025-01-02 17:47:27,99,198,30,0,resolved,3,C,0,5.95,0.0,0.1879,939,3,327,2025-01-02,Thursday,17,1,0.01635,2,0
536,West,Billing,phone,Technical Support,2025-01-02 17:46:10,2025-01-02 17:49:40,55,155,0,2,resolved,3,B,0,4.75,0.0,0.314,97,3,210,2025-01-02,Thursday,17,1,0.01545,1,0
538,South,Billing,phone,Billing,2025-01-02 17:49:05,2025-01-02 17:53:40,129,132,14,1,resolved,3,B,0,2.69,0.0,0.3366,1642,2,275,2025-01-02,Thursday,17,1,0.01715,2,0
519,South,Tech,phone,Technical Support,2025-01-02 17:50:18,2025-01-02 17:51:22,14,50,0,0,escalated,4,B,0,1.5,0.0,0.2162,1176,2,64,2025-01-02,Thursday,17,1,0.0165,0,0
528,West,Retention,phone,Billing,2025-01-02 17:59:41,2025-01-02 18:09:00,42,517,0,0,resolved,4,B,0,10.34,0.0,0.2779,1993,1,559,2025-01-02,Thursday,17,1,0.017,1,0
538,South,Billing,phone,Technical Support,2025-01-02 18:51:32,2025-01-02 18:54:22,15,155,0,0,resolved,3,B,0,4.65,0.0,0.183,1691,5,170,2025-01-02,Thursday,18,1,0.01715,0,0
546,North,Retention,phone,Billing,2025-01-02 18:52:04,2025-01-02 18:54:47,7,156,0,0,resolved,4,B,0,3.12,0.0,0.3297,1779,0,163,2025-01-02,Thursday,18,1,0.0175,0,0
519,South,Tech,chat,Technical Support,2025-01-02 18:54:30,2025-01-02 18:59:24,64,229,1,0,resolved,4,A,0,6.87,0.0,0.1286,533,1,294,2025-01-02,Thursday,18,1,0.0165,1,0
553,South,Billing,phone,Billing,2025-01-02 18:59:57,2025-01-02 19:02:04,21,106,0,0,escalated,4,A,0,2.12,0.0,0.2374,1820,4,127,2025-01-02,Thursday,18,1,0.0187,0,0
557,East,Tech,phone,Retention,2025-01-02 19:11:02,2025-01-02 19:14:06,38,146,0,1,resolved,5,B,0,3.94,0.0,0.0589,850,3,184,2025-01-02,Thursday,19,1,0.0178,0,0
549,South,Billing,phone,Technical Support,2025-01-02 19:22:52,2025-01-02 19:25:09,47,90,0,0,escalated,3,A,0,2.7,0.0,0.2089,867,3,137,2025-01-02,Thursday,19,1,0.01715,0,0
520,North,Billing,chat,Billing,2025-01-02 19:28:21,2025-01-02 19:31:14,79,88,6,0,resolved,4,A,0,1.76,0.0,0.375,1593,3,173,2025-01-02,Thursday,19,1,0.0132,2,0
549,South,Billing,email,Technical Support,2025-01-02 19:35:17,2025-01-02 19:39:23,45,201,0,0,escalated,4,A,0,6.03,0.0,0.3609,1978,5,246,2025-01-02,Thursday,19,1,0.01715,1,0
507,South,Tech,chat,Technical Support,2025-01-02 19:49:56,2025-01-02 19:53:26,28,182,0,1,abandoned,2,B,0,5.51,0.0,0.7402,273,6,210,2025-01-02,Thursday,19,1,0.0173,1,0
543,East,Billing,chat,Billing,2025-01-02 19:58:53,2025-01-02 20:01:15,30,112,0,0,resolved,5,B,0,2.24,0.0,0.2016,1864,0,142,2025-01-02,Thursday,19,1,0.0178,0,0
519,South,Tech,email,Technical Support,2025-01-02 20:03:20,2025-01-02 20:05:30,10,120,0,0,resolved,4,B,0,3.6,0.0,0.1864,189,1,130,2025-01-02,Thursday,20,1,0.0165,0,0
559,West,Billing,chat,Billing,2025-01-02 20:09:17,2025-01-02 20:12:01,48,116,0,0,resolved,5,A,0,2.32,0.0,0.1452,1222,2,164,2025-01-02,Thursday,20,1,0.0182,0,0
549,South,Billing,phone,Billing,2025-01-02 20:17:49,2025-01-02 20:19:44,1,114,0,0,escalated,4,B,0,2.28,0.0,0.3448,122,2,115,2025-01-02,Thursday,20,1,0.01715,0,0
549,South,Billing,phone,Billing,2025-01-02 20:40:11,2025-01-02 20:43:26,38,157,0,0,resolved,3,A,0,3.14,0.0,0.1573,1831,1,195,2025-01-02,Thursday,20,1,0.01715,0,0
559,West,Billing,phone,Technical Support,2025-01-02 20:43:42,2025-01-02 20:45:37,58,57,0,0,callback,2,A,0,1.71,0.0,0.1126,447,1,115,2025-01-02,Thursday,20,1,0.0182,0,0
554,East,Tech,phone,Billing,2025-01-02 20:47:10,2025-01-02 20:48:06,15,41,0,0,resolved,5,C,0,0.82,0.0,0.2818,1125,2,56,2025-01-02,Thursday,20,1,0.0165,0,0
516,West,Tech,phone,Technical Support,2025-01-02 20:47:57,2025-01-02 20:51:46,6,223,0,0,resolved,4,A,0,6.69,0.0,0.2088,1908,2,229,2025-01-02,Thursday,20,1,0.0161,1,0
508,West,Retention,phone,Billing,2025-01-02 20:52:16,2025-01-02 20:54:11,40,75,0,0,resolved,4,B,0,1.5,0.0,0.3235,1595,3,115,2025-01-02,Thursday,20,1,0.01635,0,0
509,West,Tech,phone,Technical Support,2025-01-02 20:56:38,2025-01-02 20:59:32,40,134,0,0,resolved,4,B,0,4.02,0.0,0.1862,1562,1,174,2025-01-02,Thursday,20,1,0.01605,0,0
542,North,Retention,phone,Billing,2025-01-02 21:05:28,2025-01-02 21:08:12,25,139,0,0,resolved,3,A,0,2.78,0.0,0.1254,354,1,164,2025-01-02,Thursday,21,1,0.0147,0,0
557,East,Tech,phone,Retention,2025-01-02 21:06:30,2025-01-02 21:08:26,7,109,0,0,resolved,3,B,0,2.91,0.0,0.1437,899,0,116,2025-01-02,Thursday,21,1,0.0178,0,0
543,East,Billing,phone,Technical Support,2025-01-02 21:38:58,2025-01-02 21:40:12,18,56,0,1,resolved,4,C,0,1.73,0.0,0.3993,1049,3,74,2025-01-02,Thursday,21,1,0.0178,0,0
536,West,Billing,phone,Billing,2025-01-02 22:31:31,2025-01-02 22:32:49,18,60,0,0,escalated,4,B,0,1.2,0.0,0.2122,617,1,78,2025-01-02,Thursday,22,1,0.01545,0,0
502,North,Tech,chat,Technical Support,2025-01-02 23:00:18,2025-01-02 23:03:05,13,154,0,0,resolved,4,B,0,4.62,0.0,0.2314,1458,0,167,2025-01-02,Thursday,23,1,0.0161,0,0
558,North,Sales,phone,Sales,2025-01-02 23:51:14,2025-01-02 23:56:10,15,281,0,0,resolved,4,C,0,4.68,19.56,0.219,1388,2,296,2025-01-02,Thursday,23,1,0.0166,1,0
556,West,Tech,phone,Sales,2025-01-03 04:18:31,2025-01-03 04:19:47,32,44,0,0,resolved,4,B,0,0.73,9.33,0.2014,992,2,76,2025-01-03,Friday,4,1,0.01615,0,0
537,West,Retention,phone,Retention,2025-01-03 04:25:24,2025-01-03 04:28:01,2,155,0,0,resolved,4,C,0,4.13,0.0,0.0613,1178,2,157,2025-01-03,Friday,4,1,0.01475,0,0
547,North,Billing,phone,Technical Support,2025-01-03 05:07:24,2025-01-03 05:10:26,32,150,0,0,resolved,4,C,0,4.5,0.0,0.2209,1575,0,182,2025-01-03,Friday,5,1,0.0182,0,0
540,North,Tech,phone,Billing,2025-01-03 05:57:49,2025-01-03 05:58:47,26,32,0,0,resolved,4,A,0,0.64,0.0,0.1822,879,2,58,2025-01-03,Friday,5,1,0.01705,0,0
550,North,Sales,phone,Technical Support,2025-01-03 06:55:34,2025-01-03 06:58:17,68,76,19,0,resolved,4,A,0,2.29,0.0,0.3124,1704,4,163,2025-01-03,Friday,6,1,0.0168,2,0
554,East,Tech,chat,Technical Support,2025-01-03 07:10:02,2025-01-03 07:13:48,3,223,0,1,resolved,4,B,0,6.74,0.0,0.0786,813,2,226,2025-01-03,Friday,7,1,0.0165,1,0
521,North,Sales,phone,Sales,2025-01-03 07:12:24,2025-01-03 07:14:23,28,91,0,0,resolved,3,C,0,1.52,13.1,0.0661,1762,0,119,2025-01-03,Friday,7,1,0.01765,0,0
525,North,Sales,phone,Retention,2025-01-03 07:44:03,2025-01-03 07:50:03,85,263,12,0,resolved,4,B,0,7.02,0.0,0.1012,618,0,360,2025-01-03,Friday,7,1,0.0168,1,0
531,West,Sales,phone,Billing,2025-01-03 08:36:40,2025-01-03 08:38:12,10,82,0,0,resolved,4,B,0,1.64,0.0,0.3557,718,2,92,2025-01-03,Friday,8,1,0.0176,0,0
504,North,Tech,phone,Technical Support,2025-01-03 09:00:28,2025-01-03 09:03:54,77,111,18,0,resolved,5,C,0,3.34,0.0,0.1399,1369,0,206,2025-01-03,Friday,9,1,0.0171,2,0
552,North,Billing,phone,Billing,2025-01-03 09:08:24,2025-01-03 09:10:57,88,65,0,0,callback,4,A,0,1.3,0.0,0.1908,977,3,153,2025-01-03,Friday,9,1,0.01605,0,0
519,South,Tech,phone,Billing,2025-01-03 09:14:07,2025-01-03 09:16:13,46,80,0,0,resolved,4,B,0,1.6,0.0,0.0905,1357,2,126,2025-01-03,Friday,9,1,0.0165,0,0
505,West,Billing,phone,Billing,2025-01-03 09:32:53,2025-01-03 09:35:35,67,94,1,0,resolved,4,B,0,1.88,0.0,0.2833,633,1,162,2025-01-03,Friday,9,1,0.01535,0,0
555,South,Tech,phone,Billing,2025-01-03 09:35:00,2025-01-03 09:35:56,6,50,0,1,resolved,4,B,0,1.05,0.0,0.1524,79,1,56,2025-01-03,Friday,9,1,0.01575,0,0
538,South,Billing,phone,Technical Support,2025-01-03 10:10:01,2025-01-03 10:13:46,45,180,0,0,resolved,5,B,0,5.4,0.0,0.0922,596,1,225,2025-01-03,Friday,10,1,0.01715,1,0
538,South,Billing,phone,Billing,2025-01-03 10:16:49,2025-01-03 10:19:55,67,92,27,0,resolved,2,B,0,1.85,0.0,0.1804,645,0,186,2025-01-03,Friday,10,1,0.01715,2,0
553,South,Billing,phone,Sales,2025-01-03 10:39:07,2025-01-03 10:40:37,3,87,0,0,resolved,3,C,0,1.45,36.55,0.1025,711,3,90,2025-01-03,Friday,10,1,0.0187,0,0
522,South,Billing,chat,Technical Support,2025-01-03 11:39:09,2025-01-03 11:40:55,7,99,0,0,resolved,4,A,0,2.97,0.0,0.2277,1727,2,106,2025-01-03,Friday,11,1,0.01595,0,0
509,West,Tech,phone,Technical Support,2025-01-03 11:40:31,2025-01-03 11:44:45,53,201,0,0,abandoned,3,A,0,6.03,0.0,0.2103,1677,1,254,2025-01-03,Friday,11,1,0.01605,1,0
507,South,Tech,phone,Technical Support,2025-01-03 11:41:32,2025-01-03 11:44:43,31,160,0,0,resolved,3,B,0,4.8,0.0,0.1005,281,1,191,2025-01-03,Friday,11,1,0.0173,1,0
557,East,Tech,chat,Sales,2025-01-03 12:05:51,2025-01-03 12:08:17,44,102,0,0,callback,5,A,0,1.7,12.71,0.2979,587,1,146,2025-01-03,Friday,12,1,0.0178,0,0
522,South,Billing,phone,Billing,2025-01-03 12:07:21,2025-01-03 12:11:24,68,173,2,1,resolved,5,C,0,3.51,0.0,0.4256,857,3,243,2025-01-03,Friday,12,1,0.01595,1,0
517,North,Sales,phone,Billing,2025-01-03 12:14:40,2025-01-03 12:17:48,38,150,0,0,resolved,4,C,0,3.0,0.0,0.4317,509,2,188,2025-01-03,Friday,12,1,0.0161,0,0
502,North,Tech,phone,Billing,2025-01-03 12:19:41,2025-01-03 12:23:28,87,132,8,0,callback,3,C,0,2.64,0.0,0.2711,185,0,227,2025-01-03,Friday,12,1,0.0161,2,0
515,East,Tech,phone,Retention,2025-01-03 12:24:52,2025-01-03 12:27:57,35,150,0,0,resolved,4,B,0,4.0,0.0,0.3398,916,1,185,2025-01-03,Friday,12,1,0.01695,0,0
558,North,Sales,phone,Retention,2025-01-03 12:27:17,2025-01-03 12:29:13,15,101,0,0,resolved,5,B,0,2.69,0.0,0.1169,129,2,116,2025-01-03,Friday,12,1,0.0166,0,0
525,North,Sales,phone,Technical Support,2025-01-03 12:33:02,2025-01-03 12:36:05,59,124,0,2,resolved,4,B,0,3.82,0.0,0.2842,1027,2,183,2025-01-03,Friday,12,1,0.0168,0,0
507,South,Tech,phone,Sales,2025-01-03 12:40:13,2025-01-03 12:41:48,14,81,0,0,resolved,5,B,0,1.35,43.49,0.0428,579,0,95,2025-01-03,Friday,12,1,0.0173,0,0
554,East,Tech,phone,Technical Support,2025-01-03 12:48:49,2025-01-03 12:50:41,7,105,0,0,escalated,4,A,0,3.15,0.0,0.272,994,4,112,2025-01-03,Friday,12,1,0.0165,0,0
503,North,Tech,chat,Sales,2025-01-03 12:56:58,2025-01-03 13:00:08,47,143,0,0,resolved,4,A,0,2.38,1.5,0.0628,227,0,190,2025-01-03,Friday,12,1,0.0174,0,0
546,North,Retention,phone,Technical Support,2025-01-03 12:58:12,2025-01-03 13:02:46,83,175,16,0,resolved,3,A,0,5.26,0.0,0.1717,1096,0,274,2025-01-03,Friday,12,1,0.0175,2,0
510,South,Tech,chat,Retention,2025-01-03 13:02:31,2025-01-03 13:06:24,97,125,11,0,callback,4,C,0,3.34,0.0,0.4541,1680,1,233,2025-01-03,Friday,13,1,0.01615,2,0
521,North,Sales,phone,Technical Support,2025-01-03 13:03:59,2025-01-03 13:06:38,43,116,0,0,resolved,3,C,0,3.48,0.0,0.1501,1368,2,159,2025-01-03,Friday,13,1,0.01765,0,0
551,North,Billing,phone,Billing,2025-01-03 13:08:09,2025-01-03 13:13:25,50,266,0,0,abandoned,3,C,0,5.32,0.0,0.184,511,0,316,2025-01-03,Friday,13,1,0.0159,1,0
541,East,Tech,chat,Billing,2025-01-03 13:16:33,2025-01-03 13:20:29,90,122,24,0,callback,3,A,0,2.45,0.0,0.4733,103,4,236,2025-01-03,Friday,13,1,0.01605,2,0
558,North,Sales,phone,Billing,2025-01-03 13:17:23,2025-01-03 13:21:04,21,200,0,0,resolved,3,A,0,4.0,0.0,0.0218,1736,0,221,2025-01-03,Friday,13,1,0.0166,1,0
516,West,Tech,phone,Retention,2025-01-03 13:23:52,2025-01-03 13:27:47,4,231,0,0,resolved,5,B,0,6.16,0.0,0.1811,1445,3,235,2025-01-03,Friday,13,1,0.0161,1,0
532,North,Sales,chat,Technical Support,2025-01-03 13:28:28,2025-01-03 13:31:22,37,137,0,0,resolved,3,B,0,4.11,0.0,0.1335,762,0,174,2025-01-03,Friday,13,1,0.01585,0,0
555,South,Tech,email,Billing,2025-01-03 13:43:01,2025-01-03 13:45:24,54,89,0,0,escalated,5,B,0,1.78,0.0,0.1295,1902,0,143,2025-01-03,Friday,13,1,0.01575,0,0
550,North,Sales,chat,Billing,2025-01-03 14:00:07,2025-01-03 14:01:39,13,79,0,0,resolved,4,A,0,1.58,0.0,0.1839,134,1,92,2025-01-03,Friday,14,1,0.0168,0,0
537,West,Retention,phone,Billing,2025-01-03 14:11:31,2025-01-03 14:14:54,55,148,0,0,resolved,4,B,0,2.96,0.0,0.1385,199,5,203,2025-01-03,Friday,14,1,0.01475,0,0
518,West,Tech,phone,Technical Support,2025-01-03 14:18:28,2025-01-03 14:21:35,104,65,18,0,resolved,3,A,0,1.96,0.0,0.6147,247,0,187,2025-01-03,Friday,14,1,0.01635,2,0
550,North,Sales,chat,Technical Support,2025-01-03 14:18:40,2025-01-03 14:22:04,59,145,0,0,escalated,4,B,0,4.35,0.0,0.0522,1493,2,204,2025-01-03,Friday,14,1,0.0168,0,0
533,West,Billing,phone,Technical Support,2025-01-03 14:28:16,2025-01-03 14:31:05,60,109,0,0,escalated,5,C,0,3.27,0.0,0.1266,1477,1,169,2025-01-03,Friday,14,1,0.01725,0,0
515,East,Tech,phone,Retention,2025-01-03 14:29:16,2025-01-03 14:30:46,44,46,0,0,resolved,4,B,0,1.23,0.0,0.3432,567,1,90,2025-01-03,Friday,14,1,0.01695,0,0
515,East,Tech,chat,Technical Support,2025-01-03 14:33:36,2025-01-03 14:36:59,53,150,0,0,resolved,3,B,0,4.5,0.0,0.0556,268,1,203,2025-01-03,Friday,14,1,0.01695,1,0
531,West,Sales,chat,Billing,2025-01-03 14:52:38,2025-01-03 14:56:04,46,160,0,0,resolved,4,B,0,3.2,0.0,0.0974,87,2,206,2025-01-03,Friday,14,1,0.0176,0,0
533,West,Billing,phone,Technical Support,2025-01-03 15:21:15,2025-01-03 15:23:46,42,109,0,0,resolved,3,B,0,3.27,0.0,0.1847,1101,2,151,2025-01-03,Friday,15,1,0.01725,0,0
543,East,Billing,phone,Billing,2025-01-03 15:32:31,2025-01-03 15:35:47,37,159,0,0,abandoned,3,B,0,3.18,0.0,0.2566,1958,3,196,2025-01-03,Friday,15,1,0.0178,0,0
529,East,Tech,phone,Technical Support,2025-01-03 16:16:15,2025-01-03 16:19:02,29,138,0,0,escalated,4,B,0,4.14,0.0,0.0643,952,0,167,2025-01-03,Friday,16,1,0.0163,0,0
508,West,Retention,chat,Technical Support,2025-01-03 16:25:24,2025-01-03 16:29:03,88,126,5,0,escalated,4,B,0,3.78,0.0,0.2036,737,2,219,2025-01-03,Friday,16,1,0.01635,2,0
537,West,Retention,phone,Billing,2025-01-03 16:34:42,2025-01-03 16:38:46,26,218,0,1,resolved,3,B,0,4.41,0.0,0.1403,230,0,244,2025-01-03,Friday,16,1,0.01475,1,0
500,East,Tech,phone,Billing,2025-01-03 16:36:56,2025-01-03 16:39:39,70,90,3,0,resolved,4,B,0,1.8,0.0,0.2027,760,1,163,2025-01-03,Friday,16,1,0.0171,0,0
535,South,Tech,phone,Billing,2025-01-03 16:54:45,2025-01-03 16:56:58,7,126,0,0,resolved,5,B,0,2.52,0.0,0.0762,562,0,133,2025-01-03,Friday,16,1,0.0163,0,0
557,East,Tech,phone,Sales,2025-01-03 17:11:32,2025-01-03 17:14:28,49,127,0,0,resolved,4,C,0,2.12,46.92,0.5426,505,4,176,2025-01-03,Friday,17,1,0.0178,0,0
512,West,Tech,chat,Technical Support,2025-01-03 17:14:04,2025-01-03 17:16:54,103,63,4,1,resolved,3,B,0,1.94,0.0,0.1445,1854,0,170,2025-01-03,Friday,17,1,0.0169,2,0
549,South,Billing,chat,Technical Support,2025-01-03 17:17:00,2025-01-03 17:20:17,50,147,0,0,resolved,4,B,0,4.41,0.0,0.2082,1506,0,197,2025-01-03,Friday,17,1,0.01715,0,0
533,West,Billing,chat,Technical Support,2025-01-03 17:33:20,2025-01-03 17:35:15,3,112,0,0,resolved,4,B,0,3.36,0.0,0.104,1293,0,115,2025-01-03,Friday,17,1,0.01725,0,0
538,South,Billing,chat,Technical Support,2025-01-03 17:54:49,2025-01-03 17:58:32,35,188,0,0,resolved,5,B,0,5.64,0.0,0.3007,907,2,223,2025-01-03,Friday,17,1,0.01715,1,0
559,West,Billing,phone,Billing,2025-01-03 17:58:15,2025-01-03 18:01:14,23,156,0,0,resolved,5,B,0,3.12,0.0,0.0579,1196,2,179,2025-01-03,Friday,17,1,0.0182,0,0
518,West,Tech,phone,Billing,2025-01-03 17:59:54,2025-01-03 18:02:07,25,108,0,1,resolved,4,A,0,2.21,0.0,0.2393,940,1,133,2025-01-03,Friday,17,1,0.01635,0,0
506,West,Tech,phone,Technical Support,2025-01-03 18:09:12,2025-01-03 18:11:02,50,60,0,0,resolved,4,B,0,1.8,0.0,0.1233,822,1,110,2025-01-03,Friday,18,1,0.01745,0,0
547,North,Billing,phone,Billing,2025-01-03 18:09:33,2025-01-03 18:12:02,9,140,0,0,resolved,5,B,0,2.8,0.0,0.0166,1899,1,149,2025-01-03,Friday,18,1,0.0182,0,0
542,North,Retention,phone,Technical Support,2025-01-03 18:15:24,2025-01-03 18:17:47,23,120,0,0,escalated,4,B,0,3.6,0.0,0.1211,338,1,143,2025-01-03,Friday,18,1,0.0147,0,0
541,East,Tech,phone,Billing,2025-01-03 18:37:24,2025-01-03 18:39:25,44,77,0,1,resolved,4,B,0,1.59,0.0,0.1739,321,1,121,2025-01-03,Friday,18,1,0.01605,0,0
509,West,Tech,phone,Technical Support,2025-01-03 19:42:22,2025-01-03 19:45:08,14,152,0,0,resolved,4,A,0,4.56,0.0,0.0967,1894,1,166,2025-01-03,Friday,19,1,0.01605,0,0
516,West,Tech,phone,Sales,2025-01-03 19:46:11,2025-01-03 19:48:18,11,116,0,0,resolved,4,B,0,1.93,15.61,0.2548,1856,0,127,2025-01-03,Friday,19,1,0.0161,0,0
500,East,Tech,phone,Sales,2025-01-03 19:54:45,2025-01-03 19:56:49,15,109,0,0,callback,4,A,1,1.82,23.41,0.0793,182,0,124,2025-01-03,Friday,19,1,0.0171,0,1
535,South,Tech,phone,Retention,2025-01-03 19:56:30,2025-01-03 19:58:01,12,79,0,1,callback,5,C,0,2.16,0.0,0.0328,270,1,91,2025-01-03,Friday,19,1,0.0163,0,0
526,South,Retention,phone,Technical Support,2025-01-03 21:46:09,2025-01-03 21:48:20,29,102,0,0,escalated,4,B,0,3.06,0.0,0.1116,1031,1,131,2025-01-03,Friday,21,1,0.01705,0,0
550,North,Sales,phone,Billing,2025-01-03 22:39:58,2025-01-03 22:41:48,12,98,0,0,resolved,3,A,0,1.96,0.0,0.0883,1743,0,110,2025-01-03,Friday,22,1,0.0168,0,0
554,East,Tech,phone,Sales,2025-01-03 22:40:11,2025-01-03 22:44:20,15,234,0,0,resolved,4,A,0,3.9,10.06,0.0312,1284,0,249,2025-01-03,Friday,22,1,0.0165,1,0
519,South,Tech,phone,Technical Support,2025-01-03 23:17:10,2025-01-03 23:18:39,6,83,0,0,resolved,5,B,0,2.49,0.0,0.0188,1918,1,89,2025-01-03,Friday,23,1,0.0165,0,0
550,North,Sales,chat,Technical Support,2025-01-03 23:57:45,2025-01-03 23:58:58,32,41,0,0,resolved,2,A,0,1.23,0.0,0.1147,1315,4,73,2025-01-03,Friday,23,1,0.0168,0,0
501,North,Sales,phone,Sales,2025-01-04 04:53:38,2025-01-04 04:55:32,1,113,0,0,resolved,3,B,0,1.88,13.57,0.4114,305,2,114,2025-01-04,Saturday,4,1,0.01925,0,0
514,East,Billing,phone,Technical Support,2025-01-04 05:45:12,2025-01-04 05:47:24,28,104,0,1,resolved,4,C,0,3.17,0.0,0.0942,1577,1,132,2025-01-04,Saturday,5,1,0.0159,0,0
548,South,Sales,phone,Billing,2025-01-04 06:31:31,2025-01-04 06:33:14,35,68,0,0,escalated,4,B,0,1.36,0.0,0.2878,1185,2,103,2025-01-04,Saturday,6,1,0.0166,0,0
508,West,Retention,phone,Billing,2025-01-04 07:01:18,2025-01-04 07:02:31,31,42,0,0,callback,3,C,0,0.84,0.0,0.0946,1719,1,73,2025-01-04,Saturday,7,1,0.01635,0,0
504,North,Tech,phone,Billing,2025-01-04 07:13:16,2025-01-04 07:14:44,19,69,0,0,resolved,4,A,0,1.38,0.0,0.0567,184,0,88,2025-01-04,Saturday,7,1,0.0171,0,0
525,North,Sales,phone,Billing,2025-01-04 09:03:23,2025-01-04 09:04:51,40,48,0,0,resolved,3,C,0,0.96,0.0,0.1291,105,3,88,2025-01-04,Saturday,9,1,0.0168,0,0
